year,sector,age,age_group,gender,days_homeless,episodes,chronic_homeless,is_chronic
2018,Single,22,youth,male,14,2,0,False
2018,Single,42,adult,male,113,0,0,False
2018,Single,50,adult,male,161,1,0,False
2018,Single,18,youth,female,37,3,0,False
2018,Single,28,adult,female,177,3,0,False
2018,Single,28,adult,male,121,0,0,False
2018,Single,35,adult,male,131,1,0,False
2018,Single,42,adult,female,167,1,0,False
2018,Single,18,youth,male,138,0,0,False
2018,Single,50,adult,male,8,3,0,False
2018,Single,42,adult,female,15,1,0,False
2018,Single,22,youth,female,29,3,0,False
2018,Single,35,adult,male,49,3,0,False
2018,Single,35,adult,male,15,3,0,False
2018,Single,18,youth,male,128,2,0,False
2018,Single,42,adult,female,90,3,0,False
2018,Single,18,youth,male,94,0,0,False
2018,Single,22,youth,female,54,1,0,False
2018,Single,42,adult,male,72,0,0,False
2018,Single,42,adult,female,162,0,0,False
2018,Single,35,adult,female,10,0,0,False
2018,Single,28,adult,male,99,0,0,False
2018,Single,35,adult,male,146,3,0,False
2018,Single,42,adult,female,59,1,0,False
2018,Single,50,adult,male,80,2,0,False
2018,Single,22,youth,female,66,0,0,False
2018,Single,58,adult,male,153,1,0,False
2018,Single,50,adult,male,12,3,0,False
2018,Single,42,adult,male,149,2,0,False
2018,Single,42,adult,male,45,2,0,False
2018,Single,35,adult,male,154,2,0,False
2018,Single,18,youth,male,74,3,0,False
2018,Single,18,youth,male,30,1,0,False
2018,Single,22,youth,male,106,2,0,False
2018,Single,42,adult,male,153,3,0,False
2018,Single,58,adult,male,179,3,0,False
2018,Single,28,adult,male,32,0,0,False
2018,Single,50,adult,male,100,1,0,False
2018,Single,35,adult,female,179,2,0,False
2018,Single,28,adult,female,145,3,0,False
2018,Single,28,adult,male,31,0,0,False
2018,Single,28,adult,female,49,1,0,False
2018,Single,22,youth,male,172,1,0,False
2018,Single,42,adult,male,111,2,0,False
2018,Single,28,adult,female,54,2,0,False
2018,Single,35,adult,male,83,1,0,False
2018,Single,50,adult,female,137,3,0,False
2018,Single,42,adult,male,18,0,0,False
2018,Single,35,adult,male,37,0,0,False
2018,Single,22,youth,female,150,3,0,False
2018,Single,28,adult,male,23,1,0,False
2018,Single,35,adult,male,178,3,0,False
2018,Single,22,youth,male,76,1,0,False
2018,Single,50,adult,male,56,3,0,False
2018,Single,22,youth,female,170,0,0,False
2018,Single,42,adult,male,39,1,0,False
2018,Single,28,adult,male,46,0,0,False
2018,Single,22,youth,female,135,3,0,False
2018,Single,28,adult,male,119,2,0,False
2018,Single,18,youth,male,79,3,0,False
2018,Single,28,adult,male,131,1,0,False
2018,Single,42,adult,male,41,2,0,False
2018,Single,22,youth,female,104,3,0,False
2018,Single,42,adult,female,101,3,0,False
2018,Single,18,youth,male,151,2,0,False
2018,Single,42,adult,female,108,1,0,False
2018,Single,35,adult,male,165,1,0,False
2018,Single,18,youth,male,28,0,0,False
2018,Single,35,adult,male,30,2,0,False
2018,Single,28,adult,male,7,3,0,False
2018,Single,28,adult,male,149,3,0,False
2018,Single,50,adult,male,161,1,0,False
2018,Single,35,adult,male,71,1,0,False
2018,Single,58,adult,male,156,3,0,False
2018,Single,28,adult,male,7,0,0,False
2018,Single,28,adult,male,51,3,0,False
2018,Single,58,adult,male,81,0,0,False
2018,Single,18,youth,male,21,0,0,False
2018,Single,58,adult,male,75,3,0,False
2018,Single,28,adult,female,37,2,0,False
2018,Single,18,youth,male,46,2,0,False
2018,Single,42,adult,female,97,0,0,False
2018,Single,22,youth,male,166,1,0,False
2018,Single,18,youth,female,26,2,0,False
2018,Single,42,adult,female,149,1,0,False
2018,Single,50,adult,male,118,1,0,False
2018,Single,28,adult,female,19,2,0,False
2018,Single,22,youth,female,104,3,0,False
2018,Single,42,adult,male,108,2,0,False
2018,Single,35,adult,male,86,1,0,False
2018,Single,58,adult,male,4,3,0,False
2018,Single,22,youth,male,150,0,0,False
2018,Single,22,youth,male,94,3,0,False
2018,Single,28,adult,female,82,1,0,False
2018,Single,28,adult,male,69,1,0,False
2018,Single,18,youth,male,126,3,0,False
2018,Single,28,adult,female,168,3,0,False
2018,Single,42,adult,male,36,2,0,False
2018,Single,28,adult,male,17,3,0,False
2018,Single,22,youth,male,80,1,0,False
2018,Single,42,adult,female,159,2,0,False
2018,Single,42,adult,male,144,3,0,False
2018,Single,22,youth,male,1,2,0,False
2018,Single,50,adult,female,139,2,0,False
2018,Single,18,youth,male,50,1,0,False
2018,Single,50,adult,female,23,0,0,False
2018,Single,42,adult,male,85,3,0,False
2018,Single,42,adult,male,145,3,0,False
2018,Single,28,adult,male,90,0,0,False
2018,Single,35,adult,male,68,2,0,False
2018,Single,42,adult,male,34,2,0,False
2018,Single,35,adult,male,111,2,0,False
2018,Single,28,adult,male,26,2,0,False
2018,Single,42,adult,male,100,3,0,False
2018,Single,50,adult,male,16,2,0,False
2018,Single,58,adult,male,3,3,0,False
2018,Single,42,adult,male,33,1,0,False
2018,Single,50,adult,male,103,0,0,False
2018,Single,18,youth,male,113,3,0,False
2018,Single,35,adult,male,106,2,0,False
2018,Single,28,adult,male,49,3,0,False
2018,Single,18,youth,female,51,3,0,False
2018,Single,35,adult,male,111,3,0,False
2018,Single,18,youth,male,126,1,0,False
2018,Single,42,adult,male,144,1,0,False
2018,Single,28,adult,male,91,1,0,False
2018,Single,42,adult,female,85,0,0,False
2018,Single,50,adult,male,97,3,0,False
2018,Single,28,adult,male,46,3,0,False
2018,Single,28,adult,male,125,3,0,False
2018,Single,28,adult,female,150,1,0,False
2018,Single,42,adult,female,108,2,0,False
2018,Single,42,adult,male,30,3,0,False
2018,Single,22,youth,male,46,2,0,False
2018,Single,18,youth,female,68,3,0,False
2018,Single,18,youth,female,21,2,0,False
2018,Single,35,adult,female,49,2,0,False
2018,Single,35,adult,male,144,3,0,False
2018,Single,28,adult,male,69,2,0,False
2018,Single,22,youth,male,17,1,0,False
2018,Single,35,adult,female,4,1,0,False
2018,Single,18,youth,male,54,3,0,False
2018,Single,28,adult,male,66,2,0,False
2018,Single,18,youth,female,44,1,0,False
2018,Single,18,youth,male,159,1,0,False
2018,Single,42,adult,male,45,0,0,False
2018,Single,35,adult,female,119,2,0,False
2018,Single,35,adult,female,10,1,0,False
2018,Single,50,adult,male,94,2,0,False
2018,Single,58,adult,female,124,2,0,False
2018,Single,28,adult,female,120,3,0,False
2018,Single,35,adult,male,12,3,0,False
2018,Single,42,adult,female,97,2,0,False
2018,Single,50,adult,female,116,2,0,False
2018,Single,42,adult,female,115,2,0,False
2018,Single,28,adult,female,176,2,0,False
2018,Single,18,youth,male,135,3,0,False
2018,Single,42,adult,female,90,0,0,False
2018,Single,28,adult,male,100,0,0,False
2018,Single,42,adult,female,100,2,0,False
2018,Single,22,youth,male,150,2,0,False
2018,Single,42,adult,female,139,0,0,False
2018,Single,28,adult,male,129,0,0,False
2018,Single,42,adult,male,123,3,0,False
2018,Single,65,adult,female,42,2,0,False
2018,Single,50,adult,male,149,3,0,False
2018,Single,28,adult,male,59,0,0,False
2018,Single,42,adult,male,55,3,0,False
2018,Single,28,adult,male,66,2,0,False
2018,Single,42,adult,male,164,2,0,False
2018,Single,35,adult,female,40,0,0,False
2018,Single,22,youth,male,125,1,0,False
2018,Single,22,youth,male,37,3,0,False
2018,Single,50,adult,male,40,2,0,False
2018,Single,42,adult,male,62,1,0,False
2018,Single,35,adult,male,140,3,0,False
2018,Single,35,adult,male,122,1,0,False
2018,Single,42,adult,male,88,3,0,False
2018,Single,22,youth,female,72,2,0,False
2018,Single,28,adult,male,41,1,0,False
2018,Single,22,youth,male,91,3,0,False
2018,Single,35,adult,female,171,3,0,False
2018,Single,28,adult,male,29,0,0,False
2018,Single,65,adult,female,0,2,0,False
2018,Single,22,youth,male,49,3,0,False
2018,Single,28,adult,male,76,2,0,False
2018,Single,28,adult,male,28,1,0,False
2018,Single,35,adult,female,35,2,0,False
2018,Single,42,adult,female,12,0,0,False
2018,Single,35,adult,female,117,2,0,False
2018,Single,22,youth,male,170,0,0,False
2018,Single,28,adult,female,7,1,0,False
2018,Single,35,adult,male,154,1,0,False
2018,Single,28,adult,male,173,2,0,False
2018,Single,35,adult,male,74,2,0,False
2018,Single,42,adult,male,150,2,0,False
2018,Single,22,youth,male,28,1,0,False
2018,Single,35,adult,male,129,1,0,False
2018,Single,22,youth,male,28,3,0,False
2018,Single,28,adult,male,42,0,0,False
2018,Single,35,adult,female,88,1,0,False
2018,Single,18,youth,male,5,1,0,False
2018,Single,28,adult,male,122,0,0,False
2018,Single,58,adult,male,162,1,0,False
2018,Single,22,youth,male,95,0,0,False
2018,Single,35,adult,female,165,1,0,False
2018,Single,50,adult,male,164,2,0,False
2018,Single,28,adult,male,92,2,0,False
2018,Single,35,adult,male,170,1,0,False
2018,Single,22,youth,male,107,2,0,False
2018,Single,35,adult,female,1,0,0,False
2018,Single,22,youth,male,48,0,0,False
2018,Single,18,youth,male,135,1,0,False
2018,Single,28,adult,male,126,3,0,False
2018,Single,35,adult,male,23,1,0,False
2018,Single,35,adult,female,13,2,0,False
2018,Single,35,adult,male,21,3,0,False
2018,Single,58,adult,female,62,3,0,False
2018,Single,28,adult,male,58,3,0,False
2018,Single,35,adult,male,151,2,0,False
2018,Single,22,youth,male,21,2,0,False
2018,Single,22,youth,male,102,0,0,False
2018,Single,58,adult,male,52,2,0,False
2018,Single,58,adult,female,103,1,0,False
2018,Single,58,adult,male,155,1,0,False
2018,Single,35,adult,male,27,0,0,False
2018,Single,35,adult,male,25,2,0,False
2018,Single,22,youth,female,141,3,0,False
2018,Single,28,adult,male,86,2,0,False
2018,Single,28,adult,male,42,0,0,False
2018,Single,42,adult,female,46,0,0,False
2018,Single,50,adult,female,69,0,0,False
2018,Single,28,adult,male,47,2,0,False
2018,Single,18,youth,male,71,3,0,False
2018,Single,18,youth,male,76,0,0,False
2018,Single,42,adult,male,159,2,0,False
2018,Single,50,adult,male,154,0,0,False
2018,Single,28,adult,female,71,3,0,False
2018,Single,42,adult,male,124,1,0,False
2018,Single,28,adult,male,90,1,0,False
2018,Single,50,adult,female,89,2,0,False
2018,Single,18,youth,male,86,0,0,False
2018,Single,18,youth,male,123,1,0,False
2018,Single,35,adult,male,113,0,0,False
2018,Single,35,adult,male,71,1,0,False
2018,Single,18,youth,male,152,1,0,False
2018,Single,50,adult,female,24,0,0,False
2018,Single,28,adult,male,93,0,0,False
2018,Single,42,adult,male,126,3,0,False
2018,Single,35,adult,male,33,0,0,False
2018,Single,35,adult,male,178,0,0,False
2018,Single,35,adult,female,90,2,0,False
2018,Single,35,adult,male,77,2,0,False
2018,Single,42,adult,male,69,0,0,False
2018,Single,22,youth,male,170,2,0,False
2018,Single,18,youth,male,138,0,0,False
2018,Single,42,adult,male,121,2,0,False
2018,Single,18,youth,male,14,1,0,False
2018,Single,42,adult,male,22,3,0,False
2018,Single,35,adult,male,145,0,0,False
2018,Single,42,adult,male,146,1,0,False
2018,Single,58,adult,female,136,0,0,False
2018,Single,42,adult,female,27,0,0,False
2018,Single,50,adult,male,163,1,0,False
2018,Single,28,adult,female,79,1,0,False
2018,Single,42,adult,female,120,0,0,False
2018,Single,35,adult,female,136,0,0,False
2018,Single,35,adult,male,54,2,0,False
2018,Single,58,adult,male,6,0,0,False
2018,Single,42,adult,male,87,0,0,False
2018,Single,28,adult,male,130,0,0,False
2018,Single,18,youth,male,68,2,0,False
2018,Single,18,youth,male,116,2,0,False
2018,Single,22,youth,male,10,0,0,False
2018,Single,18,youth,male,62,0,0,False
2018,Single,18,youth,male,161,2,0,False
2018,Single,50,adult,male,102,3,0,False
2018,Single,18,youth,female,111,3,0,False
2018,Single,58,adult,male,116,0,0,False
2018,Single,42,adult,female,44,0,0,False
2018,Single,35,adult,male,29,1,0,False
2018,Single,50,adult,male,15,2,0,False
2018,Single,50,adult,male,113,2,0,False
2018,Single,35,adult,male,133,2,0,False
2018,Single,35,adult,female,80,2,0,False
2018,Single,35,adult,male,129,1,0,False
2018,Single,42,adult,male,7,1,0,False
2018,Single,58,adult,male,8,0,0,False
2018,Single,35,adult,male,86,1,0,False
2018,Single,18,youth,male,19,3,0,False
2018,Single,35,adult,male,14,3,0,False
2018,Single,28,adult,male,126,3,0,False
2018,Single,18,youth,female,18,1,0,False
2018,Single,35,adult,male,101,2,0,False
2018,Single,42,adult,male,39,2,0,False
2018,Single,50,adult,male,56,0,0,False
2018,Single,35,adult,male,146,3,0,False
2018,Single,18,youth,male,108,3,0,False
2018,Single,35,adult,male,106,3,0,False
2018,Single,18,youth,female,35,1,0,False
2018,Single,28,adult,male,143,1,0,False
2018,Single,65,adult,male,77,1,0,False
2018,Single,28,adult,male,79,3,0,False
2018,Single,18,youth,male,159,0,0,False
2018,Single,50,adult,female,57,1,0,False
2018,Single,42,adult,male,179,3,0,False
2018,Single,28,adult,male,80,0,0,False
2018,Single,50,adult,male,54,3,0,False
2018,Single,35,adult,male,124,2,0,False
2018,Single,22,youth,male,122,2,0,False
2018,Single,18,youth,male,172,1,0,False
2018,Single,35,adult,male,28,2,0,False
2018,Single,42,adult,male,93,1,0,False
2018,Single,42,adult,male,35,3,0,False
2018,Single,18,youth,male,175,0,0,False
2018,Single,28,adult,female,52,3,0,False
2018,Single,58,adult,male,141,3,0,False
2018,Single,35,adult,male,56,3,0,False
2018,Single,42,adult,female,154,1,0,False
2018,Single,28,adult,male,97,2,0,False
2018,Single,50,adult,male,129,3,0,False
2018,Single,22,youth,male,133,0,0,False
2018,Single,28,adult,male,17,3,0,False
2018,Single,42,adult,female,43,3,0,False
2018,Single,28,adult,female,130,3,0,False
2018,Single,42,adult,male,74,0,0,False
2018,Single,18,youth,male,160,0,0,False
2018,Single,35,adult,female,22,2,0,False
2018,Single,35,adult,male,94,0,0,False
2018,Single,35,adult,male,143,1,0,False
2018,Single,65,adult,male,37,0,0,False
2018,Single,28,adult,male,31,0,0,False
2018,Single,42,adult,male,38,2,0,False
2018,Single,35,adult,male,40,1,0,False
2018,Single,18,youth,female,161,1,0,False
2018,Single,18,youth,male,128,2,0,False
2018,Single,35,adult,male,63,0,0,False
2018,Single,42,adult,female,45,2,0,False
2018,Single,35,adult,female,149,2,0,False
2018,Single,42,adult,male,135,0,0,False
2018,Single,28,adult,male,11,2,0,False
2018,Single,22,youth,male,94,0,0,False
2018,Single,42,adult,male,22,3,0,False
2018,Single,22,youth,female,108,0,0,False
2018,Single,35,adult,male,72,3,0,False
2018,Single,35,adult,male,81,1,0,False
2018,Single,28,adult,female,95,2,0,False
2018,Single,18,youth,female,174,0,0,False
2018,Single,22,youth,male,37,2,0,False
2018,Single,18,youth,male,10,0,0,False
2018,Single,28,adult,male,6,0,0,False
2018,Single,22,youth,male,34,2,0,False
2018,Single,42,adult,male,164,2,0,False
2018,Single,28,adult,male,101,3,0,False
2018,Single,22,youth,female,145,1,0,False
2018,Single,28,adult,male,168,1,0,False
2018,Single,35,adult,female,65,0,0,False
2018,Single,18,youth,female,150,3,0,False
2018,Single,42,adult,female,172,1,0,False
2018,Single,35,adult,male,13,3,0,False
2018,Single,28,adult,female,88,3,0,False
2018,Single,18,youth,male,15,1,0,False
2018,Single,35,adult,male,131,2,0,False
2018,Single,42,adult,female,9,1,0,False
2018,Single,42,adult,female,12,3,0,False
2018,Single,35,adult,female,37,0,0,False
2018,Single,35,adult,female,106,3,0,False
2018,Single,58,adult,male,60,2,0,False
2018,Single,58,adult,male,105,1,0,False
2018,Single,35,adult,male,129,1,0,False
2018,Single,22,youth,male,81,1,0,False
2018,Single,65,adult,female,172,0,0,False
2018,Single,22,youth,female,62,3,0,False
2018,Single,42,adult,male,97,1,0,False
2018,Single,18,youth,male,179,1,0,False
2018,Single,58,adult,male,35,0,0,False
2018,Single,42,adult,male,34,1,0,False
2018,Single,58,adult,male,6,1,0,False
2018,Single,28,adult,male,81,2,0,False
2018,Single,50,adult,female,155,0,0,False
2018,Single,58,adult,female,79,2,0,False
2018,Single,22,youth,female,99,2,0,False
2018,Single,18,youth,male,142,2,0,False
2018,Single,18,youth,male,125,0,0,False
2018,Single,22,youth,female,108,3,0,False
2018,Single,22,youth,female,82,1,0,False
2018,Single,42,adult,female,94,3,0,False
2018,Single,28,adult,female,131,3,0,False
2018,Single,28,adult,female,6,3,0,False
2018,Single,22,youth,male,96,2,0,False
2018,Single,35,adult,female,127,1,0,False
2018,Single,22,youth,female,67,3,0,False
2018,Single,35,adult,male,97,2,0,False
2018,Single,65,adult,male,157,0,0,False
2018,Single,22,youth,male,81,0,0,False
2018,Single,42,adult,male,155,3,0,False
2018,Single,28,adult,male,108,2,0,False
2018,Single,28,adult,male,173,1,0,False
2018,Single,35,adult,male,97,3,0,False
2018,Single,22,youth,male,137,2,0,False
2018,Single,28,adult,female,90,1,0,False
2018,Single,35,adult,female,132,1,0,False
2018,Single,28,adult,male,100,2,0,False
2018,Single,42,adult,male,125,2,0,False
2018,Single,28,adult,female,85,3,0,False
2018,Single,35,adult,male,88,2,0,False
2018,Single,42,adult,male,63,3,0,False
2018,Single,28,adult,male,78,2,0,False
2018,Single,42,adult,male,108,2,0,False
2018,Single,42,adult,male,114,3,0,False
2018,Single,65,adult,male,67,2,0,False
2018,Single,28,adult,female,55,0,0,False
2018,Single,42,adult,female,54,3,0,False
2018,Single,35,adult,male,117,0,0,False
2018,Single,42,adult,male,6,0,0,False
2018,Single,50,adult,male,11,0,0,False
2018,Single,50,adult,female,117,0,0,False
2018,Single,18,youth,male,174,3,0,False
2018,Single,42,adult,male,71,1,0,False
2018,Single,28,adult,male,32,3,0,False
2018,Single,42,adult,male,149,0,0,False
2018,Single,58,adult,male,31,0,0,False
2018,Single,35,adult,male,173,1,0,False
2018,Single,42,adult,male,119,3,0,False
2018,Single,42,adult,male,138,1,0,False
2018,Single,42,adult,male,56,0,0,False
2018,Single,22,youth,male,93,1,0,False
2018,Single,35,adult,female,34,3,0,False
2018,Single,35,adult,male,97,0,0,False
2018,Single,22,youth,male,141,1,0,False
2018,Single,22,youth,male,126,0,0,False
2018,Single,42,adult,female,141,2,0,False
2018,Single,22,youth,male,100,1,0,False
2018,Single,18,youth,female,17,1,0,False
2018,Single,28,adult,male,152,3,0,False
2018,Single,35,adult,male,158,0,0,False
2018,Single,35,adult,male,172,0,0,False
2018,Single,42,adult,male,48,2,0,False
2018,Single,28,adult,male,149,0,0,False
2018,Single,28,adult,female,33,2,0,False
2018,Single,18,youth,female,62,0,0,False
2018,Single,35,adult,male,30,2,0,False
2018,Single,18,youth,male,121,0,0,False
2018,Single,22,youth,male,127,1,0,False
2018,Single,42,adult,female,121,3,0,False
2018,Single,50,adult,male,126,3,0,False
2018,Single,18,youth,female,49,0,0,False
